"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"15009","5","5223","76","0","2017","A","N",14,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",2,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52231","77","0","2017","A","N",11,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,"N",2,22.2,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","522310","78","0","2017","A","N",11,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,"N",2,22.2,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52232","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","522320","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52239","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","522390","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","523","75","0","2017","A","N",27,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",-2,-6.9,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5231","76","0","2017","A","",14,39,4441145,1525251,9262,2167,112672,"",0.63,0.16,0.10,0.17,0.12,0.59,0.59,"",-1,-6.7,-1,-2.5,28433,0.6,-12339,-0.8,-80,-0.9,54,2.6,2812,2.6
"15009","5","52312","77","0","2017","A","",14,39,4441145,1525251,9262,2167,112672,"",0.89,0.26,0.17,0.27,0.21,0.64,0.64,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","523120","78","0","2017","A","",14,39,4441145,1525251,9262,2167,112672,"",0.89,0.26,0.17,0.27,0.21,0.64,0.64,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5239","76","0","2017","A","N",13,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",-1,-7.1,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52391","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","523910","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52392","77","0","2017","A","",3,6,543392,257791,1308,1742,90565,"",0.23,0.06,0.02,0.06,0.03,0.39,0.39,"",-1,-25.0,-1,-14.3,-66170,-10.9,-54008,-17.3,-1071,-45.0,-61,-3.4,-3214,-3.4
"15009","5","523920","78","0","2017","A","",3,6,543392,257791,1308,1742,90565,"",0.23,0.06,0.02,0.06,0.03,0.39,0.39,"",-1,-25.0,-1,-14.3,-66170,-10.9,-54008,-17.3,-1071,-45.0,-61,-3.4,-3214,-3.4
"15009","5","52393","77","0","2017","A","",7,5,859422,323000,6824,3099,161142,"",0.28,0.05,0.06,0.09,0.20,1.16,1.16,"",0,0.0,-1,-16.7,-224018,-20.7,4800,1.5,-2104,-23.6,-191,-5.8,-9927,-5.8
"15009","5","523930","78","0","2017","A","",7,5,859422,323000,6824,3099,161142,"",0.28,0.05,0.06,0.09,0.20,1.16,1.16,"",0,0.0,-1,-16.7,-224018,-20.7,4800,1.5,-2104,-23.6,-191,-5.8,-9927,-5.8
"15009","5","52399","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","523991","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524","75","0","2017","A","",51,152,8644760,5299240,42979,1095,56936,"",0.42,0.12,0.10,0.13,0.12,0.84,0.84,"",0,0.0,3,2.0,823979,10.5,477472,9.9,5762,15.5,83,8.2,4330,8.2
"15009","5","5241","76","0","2017","A","",8,49,3653930,1822217,12955,1439,74825,"",0.44,0.08,0.08,0.08,0.07,1.01,1.01,"",0,0.0,3,6.5,443264,13.8,221055,13.8,-566,-4.2,99,7.4,5154,7.4
"15009","5","52411","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524114","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52412","77","0","2017","A","N",6,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524126","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524127","78","0","2017","A","N",5,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5242","76","0","2017","A","",43,103,4990830,3477023,30024,932,48455,"",0.42,0.17,0.13,0.17,0.16,0.79,0.79,"",0,0.0,0,0.0,380715,8.3,256417,8.0,6328,26.7,68,7.9,3515,7.8
"15009","5","52421","77","0","2017","A","",37,97,4571782,3218018,26750,910,47294,"",0.42,0.22,0.17,0.22,0.23,0.77,0.77,"N",-1,-2.6,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524210","78","0","2017","A","",37,97,4571782,3218018,26750,910,47294,"",0.42,0.22,0.17,0.22,0.23,0.77,0.77,"N",-1,-2.6,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52429","77","0","2017","A","",6,6,419048,259005,3274,1272,66165,"",0.45,0.03,0.04,0.04,0.05,1.08,1.08,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524291","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524292","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","524298","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","525","75","0","2017","A","N",2,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5259","76","0","2017","A","N",2,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","52599","77","0","2017","A","N",2,0,0,0,0,0,0,"N",1.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","525990","78","0","2017","A","N",2,0,0,0,0,0,0,"N",1.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","53","74","0","2017","A","",338,2078,94397531,66668762,616009,874,45425,"",1.40,1.78,1.76,1.79,1.54,0.99,0.99,"",-1,-0.3,-40,-1.9,146351,0.2,481229,0.7,69495,12.7,18,2.1,914,2.1
"15009","5","531","75","0","2017","A","",243,1033,56157376,36211175,363644,1045,54350,"",1.18,1.20,1.39,1.32,1.27,1.16,1.15,"",0,0.0,-33,-3.1,-456980,-0.8,171236,0.5,49189,15.6,23,2.3,1220,2.3
"15009","5","5311","76","0","2017","A","",64,342,17023661,10557016,76830,958,49813,"",0.93,1.07,1.26,1.10,0.76,1.18,1.18,"",1,1.6,21,6.5,2864508,20.2,1057385,11.1,20819,37.2,110,13.0,5703,12.9
"15009","5","53111","77","0","2017","A","",33,207,8009245,6227665,30872,743,38614,"",0.87,1.09,1.18,1.08,0.51,1.08,1.08,"",4,13.8,15,7.8,665805,9.1,571044,10.1,5621,22.3,9,1.2,433,1.1
"15009","5","531110","78","0","2017","A","",33,207,8009245,6227665,30872,743,38614,"",0.87,1.09,1.18,1.08,0.51,1.08,1.08,"",4,13.8,15,7.8,665805,9.1,571044,10.1,5621,22.3,9,1.2,433,1.1
"15009","5","53112","77","0","2017","A","",23,107,7993610,3460378,34841,1437,74707,"",1.54,1.37,1.62,1.46,1.38,1.18,1.18,"",-1,-4.2,8,8.1,2207038,38.1,490986,16.5,16306,88.0,313,27.8,16257,27.8
"15009","5","531120","78","0","2017","A","",23,107,7993610,3460378,34841,1437,74707,"",1.54,1.37,1.62,1.46,1.38,1.18,1.18,"",-1,-4.2,8,8.1,2207038,38.1,490986,16.5,16306,88.0,313,27.8,16257,27.8
"15009","5","53113","77","0","2017","A","N",6,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","531130","78","0","2017","A","N",6,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","53119","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","531190","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5312","76","0","2017","A","",90,281,20395205,11350132,122186,1397,72624,"",1.30,1.66,2.13,1.99,2.30,1.28,1.28,"",1,1.1,-52,-15.6,-3648020,-15.2,-1396099,-11.0,15602,14.6,9,0.6,440,0.6
"15009","5","53121","77","0","2017","A","",90,281,20395205,11350132,122186,1397,72624,"",1.30,1.66,2.13,1.99,2.30,1.28,1.28,"",1,1.1,-52,-15.6,-3648020,-15.2,-1396099,-11.0,15602,14.6,9,0.6,440,0.6
"15009","5","531210","78","0","2017","A","",90,281,20395205,11350132,122186,1397,72624,"",1.30,1.66,2.13,1.99,2.30,1.28,1.28,"",1,1.1,-52,-15.6,-3648020,-15.2,-1396099,-11.0,15602,14.6,9,0.6,440,0.6
"15009","5","5313","76","0","2017","A","",89,411,18738510,14304027,164628,877,45629,"",1.32,1.10,1.08,1.18,1.24,0.98,0.98,"",-2,-2.2,-1,-0.2,326532,1.8,509950,3.7,12768,8.4,17,2.0,885,2.0
"15009","5","53131","77","0","2017","A","",56,308,14105810,11492719,141382,882,45860,"",1.14,0.96,0.99,1.11,1.23,1.04,1.04,"",-2,-3.4,0,0.0,240853,1.7,526424,4.8,14807,11.7,17,2.0,893,2.0
"15009","5","531311","78","0","2017","A","",41,236,10632315,8829898,105412,868,45132,"",1.14,1.00,1.21,1.18,1.23,1.22,1.22,"",-2,-4.7,12,5.4,366746,3.6,691067,8.5,13687,14.9,-12,-1.4,-611,-1.3
"15009","5","531312","78","0","2017","A","",15,72,3473495,2662821,35970,928,48243,"",1.14,0.85,0.64,0.95,1.21,0.75,0.75,"",0,0.0,-12,-14.3,-125893,-3.5,-164643,-5.8,1120,3.2,103,12.5,5351,12.5
"15009","5","53132","77","0","2017","A","",9,18,910450,579574,713,996,51779,"",1.10,0.98,1.04,0.93,0.14,1.09,1.09,"",0,0.0,-1,-5.3,-91283,-9.1,-69983,-10.8,481,207.3,0,0.0,-35,-0.1
"15009","5","531320","78","0","2017","A","",9,18,910450,579574,713,996,51779,"",1.10,0.98,1.04,0.93,0.14,1.09,1.09,"",0,0.0,-1,-5.3,-91283,-9.1,-69983,-10.8,481,207.3,0,0.0,-35,-0.1
"15009","5","53139","77","0","2017","A","",24,86,3722250,2231734,22533,837,43535,"",2.39,2.65,1.60,1.98,1.81,0.61,0.61,"",0,0.0,2,2.4,176962,5.0,53509,2.5,-2520,-10.1,24,3.0,1245,2.9
"15009","5","531390","78","0","2017","A","",24,86,3722250,2231734,22533,837,43535,"",2.39,2.65,1.60,1.98,1.81,0.61,0.61,"",0,0.0,2,2.4,176962,5.0,53509,2.5,-2520,-10.1,24,3.0,1245,2.9
"15009","5","532","75","0","2017","A","",95,1045,38240155,30457587,252365,704,36599,"",2.78,3.51,3.14,3.20,2.32,0.90,0.90,"",-1,-1.0,-7,-0.7,603331,1.6,309993,1.0,20306,8.8,16,2.3,820,2.3
"15009","5","5321","76","0","2017","A","",36,698,26880874,21166840,94081,741,38525,"",3.53,6.11,6.66,6.19,3.11,1.09,1.09,"",0,0.0,-30,-4.1,350132,1.3,89640,0.4,-5510,-5.5,40,5.7,2061,5.7
"15009","5","53211","77","0","2017","A","N",35,0,0,0,0,0,0,"N",5.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532111","78","0","2017","A","",34,689,26562993,20911056,92889,741,38548,"",5.64,10.44,13.23,11.12,6.01,1.27,1.27,"",0,0.0,-31,-4.3,322533,1.2,49058,0.2,-5687,-5.8,40,5.7,2078,5.7
"15009","5","532112","78","0","2017","A","N",1,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","53212","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532120","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5322","76","0","2017","A","",39,247,6810316,5968692,120010,530,27581,"",3.22,3.01,2.67,2.34,3.73,0.89,0.89,"",-2,-4.9,27,12.3,284373,4.4,285766,5.0,25488,27.0,-41,-7.2,-2127,-7.2
"15009","5","53221","77","0","2017","A","N",3,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532210","78","0","2017","A","N",3,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","53228","77","0","2017","A","N",36,0,0,0,0,0,0,"N",3.60,0,0,0,0,0,0,"N",36,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532281","78","0","2017","A","N",1,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532282","78","0","2017","A","N",2,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532283","78","0","2017","A","N",2,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532284","78","0","2017","A","",20,148,4354359,3694584,79354,565,29405,"",13.03,19.64,25.79,16.49,27.69,1.31,1.31,"N",20,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532289","78","0","2017","A","",12,69,1684912,1622441,35684,473,24597,"",2.57,2.10,1.69,1.57,2.40,0.81,0.81,"N",12,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5323","76","0","2017","A","N",1,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","53231","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532310","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5324","76","0","2017","A","N",18,0,0,0,0,0,0,"N",1.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","53241","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","532412","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","53249","77","0","2017","A","",16,67,3277827,2385355,32221,948,49291,"",3.45,1.87,1.81,1.92,1.88,0.97,0.97,"",0,0.0,-3,-4.3,-62227,-1.9,-114080,-4.6,-1711,-5.0,30,3.3,1576,3.3
"15009","5","532490","78","0","2017","A","",16,67,3277827,2385355,32221,948,49291,"",3.45,1.87,1.81,1.92,1.88,0.97,0.97,"",0,0.0,-3,-4.3,-62227,-1.9,-114080,-4.6,-1711,-5.0,30,3.3,1576,3.3
"15009","5","54","74","0","2017","A","",512,1448,88050845,53226383,643227,1169,60809,"",0.69,0.30,0.24,0.32,0.36,0.81,0.81,"",-3,-0.6,-58,-3.9,-636146,-0.7,-287487,-0.5,31973,5.2,37,3.3,1923,3.3
"15009","5","541","75","0","2017","A","",512,1448,88050845,53226383,643227,1169,60809,"",0.69,0.30,0.24,0.32,0.36,0.81,0.81,"",-3,-0.6,-58,-3.9,-636146,-0.7,-287487,-0.5,31973,5.2,37,3.3,1923,3.3
"15009","5","5411","76","0","2017","A","",64,179,10185940,7050446,52178,1093,56852,"",0.54,0.29,0.22,0.35,0.29,0.73,0.73,"",0,0.0,-4,-2.2,297967,3.0,398296,6.0,3320,6.8,56,5.4,2918,5.4
"15009","5","54111","77","0","2017","A","N",62,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541110","78","0","2017","A","N",62,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","54119","77","0","2017","A","N",3,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541191","78","0","2017","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541199","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5412","76","0","2017","A","",84,233,11335150,8175469,90741,935,48597,"",0.95,0.44,0.36,0.45,0.51,0.82,0.82,"",5,6.3,-8,-3.3,624596,5.8,8461,0.1,-7364,-7.5,80,9.4,4139,9.3
"15009","5","54121","77","0","2017","A","",84,233,11335150,8175469,90741,935,48597,"",0.95,0.44,0.36,0.45,0.51,0.82,0.82,"",5,6.3,-8,-3.3,624596,5.8,8461,0.1,-7364,-7.5,80,9.4,4139,9.3
"15009","5","541211","78","0","2017","A","",32,142,7502363,5495017,43298,1015,52772,"",0.94,0.56,0.42,0.62,0.66,0.74,0.74,"",0,0.0,-4,-2.7,413374,5.8,-38676,-0.7,2952,7.3,82,8.8,4273,8.8
"15009","5","541213","78","0","2017","A","N",13,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",3,30.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541214","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541219","78","0","2017","A","N",38,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",1,2.7,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5413","76","0","2017","A","",62,255,19177394,9987928,95631,1449,75329,"",0.75,0.33,0.35,0.37,0.30,1.05,1.05,"",-3,-4.6,-6,-2.3,563722,3.0,-25691,-0.3,737,0.8,79,5.8,4080,5.7
"15009","5","54131","77","0","2017","A","",17,35,1775354,1296599,10006,978,50845,"",1.15,0.35,0.26,0.36,0.28,0.74,0.74,"",1,6.2,1,2.9,101562,6.1,140843,12.2,2873,40.3,36,3.8,1856,3.8
"15009","5","541310","78","0","2017","A","",17,35,1775354,1296599,10006,978,50845,"",1.15,0.35,0.26,0.36,0.28,0.74,0.74,"",1,6.2,1,2.9,101562,6.1,140843,12.2,2873,40.3,36,3.8,1856,3.8
"15009","5","54132","77","0","2017","A","N",6,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541320","78","0","2017","A","N",6,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","54133","77","0","2017","A","",28,146,13510445,5976732,51296,1785,92802,"",0.61,0.29,0.34,0.33,0.23,1.20,1.20,"",-4,-12.5,-12,-7.6,139290,1.0,-481651,-7.5,-5154,-9.1,161,9.9,8353,9.9
"15009","5","541330","78","0","2017","A","",28,146,13510445,5976732,51296,1785,92802,"",0.61,0.29,0.34,0.33,0.23,1.20,1.20,"",-4,-12.5,-12,-7.6,139290,1.0,-481651,-7.5,-5154,-9.1,161,9.9,8353,9.9
"15009","5","54134","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541340","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","54135","77","0","2017","A","",3,7,244558,226558,4128,705,36684,"",0.72,0.60,0.47,0.57,0.92,0.83,0.83,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541350","78","0","2017","A","",3,7,244558,226558,4128,705,36684,"",0.72,0.60,0.47,0.57,0.92,0.83,0.83,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","54137","77","0","2017","A","N",7,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541370","78","0","2017","A","N",7,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","54138","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541380","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5414","76","0","2017","A","",26,42,2189142,1473607,16485,1010,52539,"",1.15,0.56,0.53,0.58,0.58,0.95,0.95,"",0,0.0,-1,-2.3,163522,8.1,5405,0.4,2154,15.0,95,10.4,4971,10.5
"15009","5","54141","77","0","2017","A","N",11,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541410","78","0","2017","A","N",11,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","54142","77","0","2017","A","N",1,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541420","78","0","2017","A","N",1,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","54143","77","0","2017","A","N",14,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541430","78","0","2017","A","N",14,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5415","76","0","2017","A","",101,197,21064487,9500913,128957,2055,106836,"",0.62,0.18,0.21,0.23,0.28,1.18,1.18,"",1,1.0,-26,-11.7,-2212302,-9.5,-753447,-7.3,-3954,-3.0,50,2.5,2573,2.5
"15009","5","54151","77","0","2017","A","",101,197,21064487,9500913,128957,2055,106836,"",0.62,0.18,0.21,0.23,0.28,1.18,1.18,"",1,1.0,-26,-11.7,-2212302,-9.5,-753447,-7.3,-3954,-3.0,50,2.5,2573,2.5
"15009","5","541511","78","0","2017","A","",57,53,5740056,2376668,32387,2073,107794,"",0.78,0.11,0.13,0.13,0.17,1.14,1.14,"",1,1.8,-28,-34.6,-2656968,-31.6,-1273174,-34.9,-20537,-38.8,73,3.6,3806,3.7
"15009","5","541512","78","0","2017","A","",36,120,12555088,5911779,84651,2016,104844,"",0.46,0.23,0.27,0.30,0.39,1.19,1.19,"",3,9.1,7,6.2,970267,8.4,716493,13.8,24660,41.1,47,2.4,2474,2.4
"15009","5","541513","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541519","78","0","2017","A","N",7,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",-2,-22.2,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","5416","76","0","2017","A","",76,92,6658071,3778330,68914,1389,72239,"",0.48,0.12,0.12,0.14,0.24,0.95,0.95,"",2,2.7,7,8.2,630653,10.5,391190,11.5,20059,41.1,23,1.7,1189,1.7
"15009","5","54161","77","0","2017","A","",56,61,4141190,2490268,48359,1304,67796,"",0.46,0.10,0.09,0.12,0.21,0.87,0.87,"",-3,-5.1,4,7.0,590822,16.6,186838,8.1,14683,43.6,99,8.2,5142,8.2
"15009","5","541611","78","0","2017","A","",24,26,1841498,1011570,17985,1375,71514,"",0.38,0.08,0.07,0.09,0.16,0.82,0.82,"",-3,-11.1,-1,-3.7,130989,7.7,-122839,-10.8,632,3.6,153,12.5,7966,12.5
"15009","5","541612","78","0","2017","A","N",6,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541613","78","0","2017","A","",22,27,1822820,1093941,23866,1306,67931,"",0.75,0.21,0.22,0.24,0.47,1.05,1.05,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541614","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"15009","5","541618","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
